dialog_id,speaker,utterance_id,text
16429,agent,3,Anything else?
16429,customer,4,Can I get one penne vodka?
16429,agent,5,All right.
16429,agent,6,Anything else?
16429,customer,7,Let me do the chicken parmesan.
16429,agent,8,Sure.
16429,agent,9,What else?
16429,customer,10,Can I get one fettuccine alfredo?
16429,agent,11,Sure.
16429,agent,12,Go ahead.
16429,customer,13,Let me do the lasagna.
16429,agent,14,Okay.
16429,customer,15,That's everything.
16429,agent,16,Pickup or delivery?
16429,customer,17,Delivery.
16429,agent,18,Thanks for calling.
16429,customer,19,Thanks.
16430,agent,0,"Thanks for calling, how can I help?"
16430,customer,1,"Hi there, can I order for pickup?"
16430,customer,2,Let me do the enchiladas.
16430,agent,3,No problem.
16430,agent,4,Go ahead.
16430,customer,5,I'll take the nachos.
16430,agent,6,What else?
16430,customer,7,I'll take the chicken tacos.
16430,agent,8,Anything else?
16430,customer,9,Let me do the guacamole.
16430,agent,10,All right.
16430,customer,11,I'll take the steak burrito.
16430,agent,12,Go ahead.
16430,customer,13,Can I get one quesadilla?
16430,agent,14,Sure.
16430,customer,15,I think that's it.
16430,agent,16,Is this for pickup or delivery?
16430,customer,17,Pickup.
16430,agent,18,We'll get that started.
16430,customer,19,Thanks.
16431,agent,0,Thanks for calling in.
16431,customer,1,"Hello, I need to order dinner."
16431,customer,2,Can I get one chicken shawarma?
16431,agent,3,No problem.
16431,agent,4,Anything else?
16431,customer,5,Can I get one hummus and pita?
16431,agent,6,Got it.
16431,agent,7,Anything else?
16431,customer,8,Can I get one gyro platter?
16431,agent,9,Sure.
16431,agent,10,What else?
16431,customer,11,Let me do the falafel wrap.
16431,agent,12,All right.
16431,customer,13,I think that's it.
16431,agent,14,Is this for pickup or delivery?
16431,customer,15,Delivery.
16431,agent,16,"All set, thank you."
16431,customer,17,Thanks.
16432,agent,0,"Good evening, what can I get started for you?"
16432,customer,1,"Hi, I'd like to place an order."
16432,customer,2,I'll take the pulled pork sandwich.
16432,agent,3,Anything else?
16432,customer,4,Let me do the ribs.
16432,agent,5,All right.
16432,agent,6,Anything else?
16432,customer,7,Can I get one cornbread?
16432,agent,8,Anything else?
16432,customer,9,Let me do the brisket plate.
16432,customer,10,That's all.
16432,agent,11,Pickup or delivery?
16432,customer,12,Pickup.
16432,agent,13,You're all set.
16432,customer,14,Thanks.
16433,agent,0,"Thanks for calling, how can I help?"
16433,customer,1,"Hey, can I order some food?"
16433,customer,2,Can I get one ribs?
16433,agent,3,Okay.
16433,agent,4,What else?
16433,customer,5,I'll take the pulled pork sandwich.
16433,agent,6,What else?
16433,customer,7,I'll take the mac and cheese.
16433,agent,8,Sure.
16433,agent,9,Go ahead.
16433,customer,10,I'll take the smoked chicken.
16433,agent,11,Sure.
16433,customer,12,I think that's it.
16433,agent,13,Pickup or delivery?
16433,customer,14,Pickup.
16433,agent,15,Thanks for calling.
16433,customer,16,Thanks.
16434,agent,0,Thanks for calling in.
16434,customer,1,"Hey, can I order some food?"
16434,customer,2,Can I get one biryani?
16434,agent,3,No problem.
16434,agent,4,What else?
16434,customer,5,Let me do the butter chicken.
16434,agent,6,Sure.
16434,customer,7,Can I get one palak paneer?
16434,agent,8,No problem.
16434,agent,9,What else?
16434,customer,10,I'll take the naan.
16434,agent,11,Okay.
16434,agent,12,What else?
16434,customer,13,Let me do the chicken tikka masala.
16434,agent,14,Okay.
16434,agent,15,Anything else?
16434,customer,16,That's all.
16434,agent,17,Is this for pickup or delivery?
16434,customer,18,Delivery.
16434,agent,19,"All set, thank you."
16434,customer,20,Thanks.
16435,agent,0,"Good evening, what can I get started for you?"
16435,customer,1,"Hey, can I order some food?"
16435,customer,2,Let me do the gyro platter.
16435,agent,3,Sure.
16435,agent,4,What else?
16435,customer,5,Can I get one falafel wrap?
16435,agent,6,No problem.
16435,agent,7,Anything else?
16435,customer,8,I'll take the hummus and pita.
16435,agent,9,Got it.
16435,customer,10,I'll take the chicken shawarma.
16435,agent,11,Sure.
16435,customer,12,That's everything.
16435,agent,13,Is this for pickup or delivery?
16435,customer,14,Pickup.
16435,agent,15,"All set, thank you."
16435,customer,16,Thanks.
16436,agent,0,"Good evening, what can I get started for you?"
16436,customer,1,"Hi, I'd like to place an order."
16436,customer,2,I'll take the drunken noodles.
16436,agent,3,What else?
16436,customer,4,Can I get one green curry?
16436,agent,5,Got it.
16436,agent,6,What else?
16436,customer,7,Let me do the pad thai.
16436,agent,8,Sure.
16436,customer,9,Can I get one panang curry?
16436,agent,10,Okay.
16436,customer,11,That's all.
16436,agent,12,Is this for pickup or delivery?
16436,customer,13,Delivery.
16436,agent,14,We'll get that started.
16436,customer,15,Thanks.
16437,agent,0,"Hello, taking orders."
16437,customer,1,"Hello, I need to order dinner."
16437,customer,2,Can I get one empanadas?
16437,agent,3,All right.
16437,agent,4,Next item?
16437,customer,5,Let me do the arepas.
16437,agent,6,Sure.
16437,agent,7,Next item?
16437,customer,8,I'll take the pollo a la brasa.
16437,agent,9,No problem.
16437,agent,10,Go ahead.
16437,customer,11,Let me do the lomo saltado.
16437,agent,12,No problem.
16437,customer,13,I think that's it.
16437,agent,14,Is this for pickup or delivery?
16437,customer,15,Delivery.
16437,agent,16,Thanks for calling.
16437,customer,17,Thanks.
16438,agent,0,"Good evening, what can I get started for you?"
16438,customer,1,"Hello, I need to order dinner."
16438,customer,2,I'll take the fries.
16438,agent,3,All right.
16438,agent,4,What else?
16438,customer,5,Can I get one bacon burger?
16438,agent,6,Got it.
16438,agent,7,Next item?
16438,customer,8,Can I get one milkshake?
16438,agent,9,No problem.
16438,customer,10,That's everything.
16438,agent,11,Pickup or delivery?
16438,customer,12,Delivery.
16438,agent,13,You're all set.
16438,customer,14,Thanks.
16439,agent,0,"Hello, taking orders."
16439,customer,1,"Hi there, can I order for pickup?"
16439,customer,2,Let me do the empanadas.
16439,agent,3,Got it.
16439,agent,4,What else?
16439,customer,5,Can I get one lomo saltado?
16439,agent,6,Anything else?
16439,customer,7,Can I get one arepas?
16439,agent,8,No problem.
16439,customer,9,That's everything.
16439,agent,10,Pickup or delivery?
16439,customer,11,Delivery.
16439,agent,12,You're all set.
16439,customer,13,Thanks.
16440,agent,0,"Hello, taking orders."
16440,customer,1,"Hello, I need to order dinner."
16440,customer,2,Can I get one spaghetti and meatballs?
16440,agent,3,No problem.
16440,agent,4,Go ahead.
16440,customer,5,I'll take the chicken parmesan.
16440,customer,6,I'll take the lasagna.
16440,agent,7,Okay.
16440,agent,8,What else?
16440,customer,9,Can I get one penne vodka?
16440,customer,10,I think that's it.
16440,agent,11,Pickup or delivery?
16440,customer,12,Delivery.
16440,agent,13,We'll get that started.
16440,customer,14,Thanks.
16441,agent,0,"Good evening, what can I get started for you?"
16441,customer,1,"Hello, I need to order dinner."
16441,customer,2,Let me do the falafel wrap.
16441,agent,3,Got it.
16441,agent,4,Anything else?
16441,customer,5,Let me do the hummus and pita.
16441,agent,6,Got it.
16441,customer,7,That's all.
16441,agent,8,Is this for pickup or delivery?
16441,customer,9,Pickup.
16441,agent,10,Thanks for calling.
16441,customer,11,Thanks.
16442,agent,0,"Good evening, what can I get started for you?"
16442,customer,1,"Hello, I need to order dinner."
16442,customer,2,Can I get one hummus and pita?
16442,agent,3,Okay.
16442,agent,4,Go ahead.
16442,customer,5,Let me do the gyro platter.
16442,agent,6,Okay.
16442,agent,7,Go ahead.
16442,customer,8,Can I get one chicken shawarma?
16442,agent,9,No problem.
16442,customer,10,That's all.
16442,agent,11,Pickup or delivery?
16442,customer,12,Pickup.
16442,agent,13,You're all set.
16442,customer,14,Thanks.
16443,agent,0,"Good evening, what can I get started for you?"
16443,customer,1,"Hey, can I order some food?"
16443,customer,2,I'll take the spicy tuna roll.
16443,agent,3,What else?
16443,customer,4,Let me do the tonkotsu ramen.
16443,agent,5,No problem.
16443,agent,6,What else?
16443,customer,7,Let me do the salmon nigiri.
16443,agent,8,No problem.
16443,agent,9,Go ahead.
16443,customer,10,I'll take the gyoza.
16443,agent,11,No problem.
16443,customer,12,That's everything.
16443,agent,13,Pickup or delivery?
16443,customer,14,Pickup.
16443,agent,15,We'll get that started.
16443,customer,16,Thanks.
16444,agent,0,Thanks for calling in.
16444,customer,1,"Hi there, can I order for pickup?"
16444,customer,2,I'll take the garlic knots.
16444,agent,3,Sure.
16444,agent,4,Go ahead.
16444,customer,5,Let me do the large cheese pizza.
16444,agent,6,All right.
16444,agent,7,Next item?
16444,customer,8,I'll take the veggie pizza.
16444,agent,9,All right.
16444,customer,10,Let me do the meat lovers pizza.
16444,agent,11,Next item?
16444,customer,12,Can I get one calzone?
16444,agent,13,Next item?
16444,customer,14,I'll take the pepperoni pizza.
16444,agent,15,Got it.
16444,customer,16,That's everything.
16444,agent,17,Is this for pickup or delivery?
16444,customer,18,Pickup.
16444,agent,19,We'll get that started.
16444,customer,20,Thanks.
16445,agent,0,"Hello, taking orders."
16445,customer,1,"Hi there, can I order for pickup?"
16445,customer,2,Can I get one palak paneer?
16445,agent,3,What else?
16445,customer,4,I'll take the biryani.
16445,agent,5,Okay.
16445,agent,6,Anything else?
16445,customer,7,Let me do the butter chicken.
16445,agent,8,No problem.
16445,agent,9,Go ahead.
16445,customer,10,Let me do the naan.
16445,agent,11,All right.
16445,agent,12,Go ahead.
16445,customer,13,Let me do the chicken tikka masala.
16445,agent,14,All right.
16445,customer,15,I think that's it.
16445,agent,16,Pickup or delivery?
16445,customer,17,Pickup.
16445,agent,18,"All set, thank you."
16445,customer,19,Thanks.
16446,agent,0,Thanks for calling in.
16446,customer,1,"Hey, can I order some food?"
16446,customer,2,Can I get one bulgogi?
16446,agent,3,Go ahead.
16446,customer,4,I'll take the kimchi fried rice.
16446,agent,5,Okay.
16446,customer,6,Let me do the korean fried chicken.
16446,agent,7,Got it.
16446,customer,8,Can I get one bibimbap?
16446,agent,9,Sure.
16446,customer,10,I think that's it.
16446,agent,11,Is this for pickup or delivery?
16446,customer,12,Pickup.
16446,agent,13,We'll get that started.
16446,customer,14,Thanks.
16447,agent,0,"Hello, taking orders."
16447,customer,1,"Hi, I'd like to place an order."
16447,customer,2,I'll take the mac and cheese.
16447,agent,3,Sure.
16447,customer,4,Let me do the brisket plate.
16447,agent,5,Okay.
16447,agent,6,Anything else?
16447,customer,7,Let me do the cornbread.
16447,agent,8,Sure.
16447,agent,9,Anything else?
16447,customer,10,Can I get one smoked chicken?
16447,agent,11,Got it.
16447,customer,12,That's everything.
16447,agent,13,Is this for pickup or delivery?
16447,customer,14,Pickup.
16447,agent,15,Thanks for calling.
16447,customer,16,Thanks.
16448,agent,0,Thanks for calling in.
16448,customer,1,"Hey, can I order some food?"
16448,customer,2,Can I get one butter chicken?
16448,agent,3,Got it.
16448,agent,4,Anything else?
16448,customer,5,Let me do the palak paneer.
16448,agent,6,Got it.
16448,agent,7,Anything else?
16448,customer,8,Let me do the naan.
16448,agent,9,Got it.
16448,agent,10,What else?
16448,customer,11,I'll take the chicken tikka masala.
16448,agent,12,Anything else?
16448,customer,13,Can I get one biryani?
16448,agent,14,Sure.
16448,customer,15,That's everything.
16448,agent,16,Pickup or delivery?
16448,customer,17,Delivery.
16448,agent,18,We'll get that started.
16448,customer,19,Thanks.
16449,agent,0,"Thanks for calling, how can I help?"
16449,customer,1,"Hey, can I order some food?"
16449,customer,2,I'll take the chicken shawarma.
16449,agent,3,No problem.
16449,agent,4,Go ahead.
16449,customer,5,I'll take the gyro platter.
16449,agent,6,No problem.
16449,customer,7,Let me do the hummus and pita.
16449,agent,8,All right.
16449,agent,9,Go ahead.
16449,customer,10,Let me do the falafel wrap.
16449,agent,11,Okay.
16449,customer,12,I think that's it.
16449,agent,13,Is this for pickup or delivery?
16449,customer,14,Delivery.
16449,agent,15,Thanks for calling.
16449,customer,16,Thanks.
16450,agent,0,"Hello, taking orders."
16450,customer,1,"Hi, I'd like to place an order."
16450,customer,2,Let me do the biryani.
16450,agent,3,Okay.
16450,agent,4,What else?
16450,customer,5,I'll take the chicken tikka masala.
16450,agent,6,No problem.
16450,customer,7,Let me do the butter chicken.
16450,agent,8,All right.
16450,agent,9,Anything else?
16450,customer,10,Can I get one palak paneer?
16450,agent,11,All right.
16450,customer,12,That's everything.
16450,agent,13,Is this for pickup or delivery?
16450,customer,14,Pickup.
16450,agent,15,"All set, thank you."
16450,customer,16,Thanks.
16451,agent,0,Thanks for calling in.
16451,customer,1,"Hi there, can I order for pickup?"
16451,customer,2,I'll take the smoked chicken.
16451,agent,3,Okay.
16451,agent,4,Anything else?
16451,customer,5,Let me do the ribs.
16451,agent,6,Got it.
16451,agent,7,What else?
16451,customer,8,I'll take the pulled pork sandwich.
16451,agent,9,All right.
16451,customer,10,I'll take the brisket plate.
16451,agent,11,Sure.
16451,agent,12,Anything else?
16451,customer,13,Can I get one mac and cheese?
16451,agent,14,All right.
16451,customer,15,That's everything.
16451,agent,16,Pickup or delivery?
16451,customer,17,Pickup.
16451,agent,18,You're all set.
16451,customer,19,Thanks.
16452,agent,0,"Thanks for calling, how can I help?"
16452,customer,1,"Hi there, can I order for pickup?"
16452,customer,2,Can I get one sesame chicken?
16452,agent,3,Okay.
16452,customer,4,Can I get one general tso chicken?
16452,agent,5,All right.
16452,customer,6,That's all.
16452,agent,7,Pickup or delivery?
16452,customer,8,Pickup.
16452,agent,9,Thanks for calling.
16452,customer,10,Thanks.
16453,agent,0,"Good evening, what can I get started for you?"
16453,customer,1,"Hello, I need to order dinner."
16453,customer,2,I'll take the guacamole.
16453,agent,3,Sure.
16453,agent,4,What else?
16453,customer,5,I'll take the quesadilla.
16453,agent,6,No problem.
16453,customer,7,I'll take the enchiladas.
16453,agent,8,Okay.
16453,agent,9,Next item?
16453,customer,10,Let me do the nachos.
16453,agent,11,Okay.
16453,agent,12,What else?
16453,customer,13,I'll take the chicken tacos.
16453,agent,14,Sure.
16453,customer,15,Let me do the steak burrito.
16453,agent,16,All right.
16453,customer,17,I think that's it.
16453,agent,18,Is this for pickup or delivery?
16453,customer,19,Delivery.
16453,agent,20,We'll get that started.
16453,customer,21,Thanks.
16454,agent,0,Thanks for calling in.
16454,customer,1,"Hi, I'd like to place an order."
16454,customer,2,Let me do the spicy tuna roll.
16454,agent,3,No problem.
16454,agent,4,Next item?
16454,customer,5,Can I get one tonkotsu ramen?
16454,agent,6,No problem.
16454,customer,7,Let me do the gyoza.
16454,agent,8,No problem.
16454,customer,9,I'll take the chicken teriyaki.
16454,agent,10,All right.
16454,agent,11,What else?
16454,customer,12,Can I get one salmon nigiri?
16454,agent,13,Got it.
16454,agent,14,Next item?
16454,customer,15,That's all.
16454,agent,16,Is this for pickup or delivery?
16454,customer,17,Pickup.
16454,agent,18,You're all set.
16454,customer,19,Thanks.
16455,agent,0,"Thanks for calling, how can I help?"
16455,customer,1,"Hi, I'd like to place an order."
16455,customer,2,Can I get one meat lovers pizza?
16455,customer,3,I'll take the veggie pizza.
16455,agent,4,No problem.
16455,agent,5,Anything else?
16455,customer,6,I'll take the garlic knots.
16455,agent,7,All right.
